t1,t2,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested,positive_bubble_confidence,event_date,tc_error_days,abs_tc_error_days,hit_pm_60d,hit_pm_120d,ci_bin
2009-03-03,2010-04-06,276,2011-08-19,500,2011-08-19,True,0.0295741801142422,0.2413984677225808,17.559261359962075,-6.356116764859547,-0.0568081206765876,0.074583888321023,0.0937545677387964,0.1,6.0,2.221722886560013,1.129921261110874,True,275,0.0769230769230769,2011-02-17,183,183,0,0,Low CI
2009-06-24,2010-04-07,201,2011-08-18,498,2011-08-20,True,0.0212957688553418,0.0911554639991699,7.779880257683877,-0.0072380829265049,-0.0006246484551662,0.0008836718275246,0.0010821559921297,0.9,6.0,2.186123710316704,1.0032864456435635,True,200,0.0769230769230769,2011-02-17,182,182,0,0,Low CI
2009-03-04,2010-04-07,276,2011-08-13,493,2011-08-20,True,0.0294675796091832,0.2396613564545009,17.3024598098163,-6.2259605313371935,-0.0515293028497098,0.075525187896102,0.0914293336895694,0.1,6.0,2.169530211531838,1.1349312596757757,True,275,0.0769230769230769,2011-02-17,177,177,0,0,Low CI
2009-03-05,2010-04-08,276,2011-07-20,468,2011-08-21,True,0.0294743930904813,0.2397721980624105,16.45615119317609,-5.802586622974083,-0.0296957758246972,0.0799998102273762,0.0853335147421391,0.1,6.0,1.926229646345084,1.13331529050228,True,275,0.0384615384615384,2011-02-17,153,153,0,0,Low CI
2009-03-06,2010-04-09,276,2011-07-26,473,2011-08-22,True,0.0293222954754558,0.2373039752981823,16.56006604176347,-5.85214648614285,-0.0341435794993302,0.0783968724997534,0.0855093774902477,0.1,6.0,1.981545520263449,1.140644191687296,True,275,0.0384615384615384,2011-02-17,159,159,0,0,Low CI
2009-03-09,2010-04-12,276,2011-06-01,415,2011-08-25,True,0.0290149098947963,0.2323547389520698,14.635683482422312,-4.881325942649904,0.0136302360906113,0.0702601541345302,0.0715700537577955,0.1,6.0,1.379179805076444,1.1367244832988124,True,275,0.0384615384615384,2011-02-17,104,104,0,1,Low CI
2009-03-10,2010-04-13,276,2011-04-14,366,2011-08-26,True,0.0284550112700361,0.2234737959202961,13.080207159783654,-4.089131934837978,0.0428793058153549,0.0427255887815698,0.0605318990610615,0.1,6.0,0.7836025082623661,1.1258889935902692,True,275,0.0384615384615384,2011-02-17,56,56,1,1,Low CI
2009-03-11,2010-04-14,276,2011-03-10,330,2011-08-27,True,0.0282795562206155,0.2207263908096474,12.10009177607694,-3.587311281260507,0.0513535229282537,0.0167068391503438,0.0540028035525763,0.1,6.0,0.3145303004519221,1.107137359936,True,275,0.0384615384615384,2011-02-17,21,21,1,1,Low CI
2009-03-12,2010-04-15,276,2011-03-03,322,2011-08-28,True,0.0280755678348481,0.2175535525527685,11.893330969381894,-3.479742066424292,0.0509900275689549,0.0116593561740456,0.0523060560344215,0.1,6.0,0.2247949020416,1.1087760290874498,True,275,0.0384615384615384,2011-02-17,14,14,1,1,Low CI
2009-03-13,2010-04-16,276,2011-02-15,305,2011-08-29,True,0.0278804656525972,0.21454042074156,11.417511942436072,-3.2332760561830782,0.0490771696009529,-0.0011385616566017,0.0490903748069475,0.1,6.0,-0.0231952549208246,1.0977291267715374,True,275,0.0384615384615384,2011-02-17,-2,2,1,1,Low CI
2009-03-16,2010-04-19,276,2011-02-11,298,2011-09-01,True,0.0277335598696166,0.2122854946794846,11.2391240630281,-3.139068495512616,0.0474279708018264,-0.0046222867165485,0.0476526803954288,0.1,6.0,-0.0971522689597868,1.0978985405312538,True,275,0.0769230769230769,2011-02-17,-6,6,1,1,Low CI
2009-02-06,2010-04-19,301,2011-03-15,330,2011-09-01,True,0.0356100241088303,0.381690218926476,9.769269153317689,-2.053854463942443,0.030596919360393,-0.0017647876853028,0.0306477723484202,0.1196027076610535,7.989840063597545,-0.0576147721627883,1.0031680202859257,True,300,0.0769230769230769,2011-02-17,26,26,1,1,Low CI
2009-03-17,2010-04-20,276,2011-01-31,286,2011-09-02,True,0.027664138577108,0.2112240594469085,10.94277017153237,-2.984973987025316,0.0440836008528611,-0.0122219664861234,0.0457464788693326,0.1,6.0,-0.270452349710877,1.087505916958623,True,275,0.0769230769230769,2011-02-17,-17,17,1,1,Low CI
2009-02-09,2010-04-20,301,2010-12-18,242,2011-09-02,True,0.0347341118076585,0.3631440154431453,6.740389102621903,-0.181378485979603,0.0017272404389396,0.0089532326657532,0.0091183186334444,0.3260935520958004,6.405858928311826,1.3802194881379029,1.0125951650258724,True,300,0.0769230769230769,2011-02-17,-61,61,0,1,Low CI
2009-03-18,2010-04-21,276,2011-01-19,273,2011-09-03,True,0.0275584575608496,0.2096133289447496,10.61322188512512,-2.812882811218278,0.0388667651966434,-0.0198272027050034,0.0436319080943787,0.1,6.0,-0.4717207658597822,1.07447467311225,True,275,0.0769230769230769,2011-02-17,-29,29,1,1,Low CI
2009-02-10,2010-04-21,301,2011-01-15,269,2011-09-03,True,0.0337209918868088,0.3422686934428993,9.4079828405535,-1.867251221379723,0.009468914632306,0.0341977286111263,0.0354844330161008,0.1237979368930019,6.311073105265543,1.300676413399142,1.0322266753462257,True,300,0.0769230769230769,2011-02-17,-33,33,1,1,Low CI
2009-07-09,2010-04-22,201,2011-09-04,500,2011-09-04,True,0.020792864885368,0.0869009892583752,7.808327964956381,-0.0071816450785214,-0.0007267194335395,0.000787816055026,0.0010718093448187,0.9,6.0,2.315876179511915,1.005073119567127,True,200,0.1153846153846153,2011-02-17,199,199,0,0,Medium CI
2009-03-19,2010-04-22,276,2011-01-22,275,2011-09-04,True,0.027411259070821,0.2073800861819559,10.579404320478217,-2.7931340096914083,0.0385999246673818,-0.0189742645377359,0.0430113577915826,0.1,6.0,-0.4568746260733167,1.082324201910388,True,275,0.1153846153846153,2011-02-17,-26,26,1,1,Medium CI
2009-02-11,2010-04-22,301,2011-01-09,262,2011-09-04,True,0.033002478145198,0.3278382326810076,8.036775498247472,-0.8165767598218625,0.0194927358048495,-0.0149885018748445,0.0245890613405611,0.1905685897349292,6.0,-0.6555051093348813,1.054763602497205,True,300,0.1153846153846153,2011-02-17,-39,39,1,1,Medium CI
2009-07-10,2010-04-23,201,2011-08-10,474,2011-09-05,True,0.0206562518069805,0.0857628284813905,7.484323978547885,-0.0063988850816165,-0.0004539797391985,0.0008352090123665,0.0009506164830997,0.9,6.0,2.0686757770512973,1.009695055058001,True,200,0.1153846153846153,2011-02-17,174,174,0,0,Medium CI
2009-03-20,2010-04-23,276,2010-12-24,245,2011-09-05,True,0.0272582930246138,0.2050720126579362,7.218875329973722,-0.3962717047226392,0.0089953076365102,-0.0123894353595272,0.0153105737320115,0.2484188876728802,6.0,-0.9428024502125582,1.0716055651745573,True,275,0.1153846153846153,2011-02-17,-55,55,1,1,Medium CI
2009-02-12,2010-04-23,301,2011-02-04,287,2011-09-05,True,0.0322123601351631,0.3123284797887115,10.189240780850229,-2.3175820520043464,0.0408896790844715,-0.0104284628829166,0.0421985626974596,0.1172286922582704,6.0,-0.2497155999888776,1.0730504223787372,True,300,0.1153846153846153,2011-02-17,-13,13,1,1,Medium CI
2009-07-13,2010-04-26,201,2011-08-13,474,2011-09-08,True,0.0202037209854139,0.0820462586729474,7.4166444502613,-0.0061512503115368,-0.0004555498787656,0.0007836396689222,0.0009064308152043,0.9,6.0,2.09737154271186,1.0179348840016127,True,200,0.1153846153846153,2011-02-17,177,177,0,0,Medium CI
2009-03-23,2010-04-26,276,2011-01-07,256,2011-09-08,True,0.0270716323314418,0.2022730244764998,9.722782995853512,-2.203274701576302,0.0279593931900408,-0.0250758252226765,0.0375569524609428,0.1095153512704669,6.0,-0.7310808318377432,1.070784444590709,True,275,0.1153846153846153,2011-02-17,-41,41,1,1,Medium CI
2009-02-13,2010-04-26,301,2011-02-19,299,2011-09-08,True,0.0314852231732267,0.2983871027586364,9.139839929608849,-1.3852645520633922,0.0337193969939479,-0.000713565629906,0.0337269463418147,0.1597314625939493,6.0,-0.0211587158915547,1.0934398998460275,True,300,0.1153846153846153,2011-02-17,2,2,1,1,Medium CI
2009-07-14,2010-04-27,201,2011-08-30,490,2011-09-09,True,0.0200938884978956,0.0811566353481386,7.43795698327681,-0.0060680714700354,-0.0005627246288803,0.0006832793730507,0.0008851721355675,0.9,6.0,2.2597416173627205,1.0282866845122332,True,200,0.1153846153846153,2011-02-17,194,194,0,0,Medium CI
2009-03-24,2010-04-27,276,2010-10-25,181,2011-09-09,True,0.0271585830506004,0.2035744627953151,5.8403254197382655,-0.0033071093540239,-0.0001983144024704,-0.0003528174042223,0.0004047329032206,0.8073028903141738,6.0,-2.082872701348843,1.099424220617019,True,275,0.1153846153846153,2011-02-17,-115,115,0,1,Medium CI
2009-02-17,2010-04-27,301,2011-03-26,333,2011-09-09,True,0.0307152813046493,0.283971980192746,9.7287374597939,-1.6096508386063206,0.0337111181440578,0.0170595129782724,0.037781827239805,0.157660698012013,6.0,0.4684759257227159,1.119491800293018,True,300,0.1153846153846153,2011-02-17,37,37,1,1,Medium CI
2009-07-15,2010-04-28,201,2011-09-04,494,2011-09-10,True,0.020217459443203,0.0821578789338491,7.341978729298598,-0.0057277601527722,-0.0005501411520442,0.0006161746180575,0.0008260305364275,0.9,6.0,2.2996377271613406,1.0401116968769115,True,200,0.1153846153846153,2011-02-17,199,199,0,0,Medium CI
2009-03-25,2010-04-28,276,2010-10-21,176,2011-09-10,True,0.0272819214559366,0.2054276937784998,5.7894603376787845,-0.0016690186871451,-0.0001288859443996,-0.0001817276708274,0.0002227925784405,0.9,6.0,-2.1876872735194577,1.1237035130352266,True,275,0.1153846153846153,2011-02-17,-119,119,0,1,Medium CI
2009-02-18,2010-04-28,301,2011-05-24,391,2011-09-10,True,0.0304371680158122,0.2788527802436582,13.787293338164485,-4.438197988002194,0.0232462206273185,0.0604526983404507,0.0647681674134409,0.1,6.0,1.2036919114709828,1.1420728641976794,True,300,0.1153846153846153,2011-02-17,96,96,0,1,Medium CI
2009-07-16,2010-04-29,201,2011-09-02,491,2011-09-11,True,0.0203468805764112,0.083213105387339,7.225511921774865,-0.0053897914464871,-0.000491554372628,0.0005930932322304,0.0007703150546154,0.9,6.0,2.262851923800968,1.0495299450906022,True,200,0.1153846153846153,2011-02-17,197,197,0,0,Medium CI
2009-03-26,2010-04-29,276,2010-10-16,170,2011-09-11,True,0.0273066139146726,0.2057997211218589,5.778751678514198,-0.001631718900289,-0.0001492301105292,-0.0001638333061278,0.0002216099683799,0.9,6.0,-2.309582151861488,1.104453183368014,True,275,0.1153846153846153,2011-02-17,-124,124,0,0,Medium CI
2009-02-19,2010-04-29,301,2011-06-20,417,2011-09-11,True,0.030060211347395,0.2719885081812675,12.386783588389616,-3.016514029111157,0.0034283363492579,0.057285879120537,0.0573883737070186,0.1311473277443818,6.0,1.511021522790709,1.1489195704837318,True,300,0.1153846153846153,2011-02-17,123,123,0,0,Medium CI
2009-06-12,2010-04-30,226,2011-09-09,497,2011-09-12,True,0.0234708941415808,0.124499529027996,6.367776137770953,-0.0026277247149884,-0.0001469352311777,0.0001799525503186,0.0002323206459346,0.9,9.890739888230186,2.255530830684027,1.0292142438991645,True,225,0.1153846153846153,2011-02-17,204,204,0,0,Medium CI
2009-03-27,2010-04-30,276,2010-11-21,205,2011-09-12,True,0.0273829019166293,0.2069512355957046,5.8128167087921145,-0.0016535931480669,-3.2543224167696616e-05,0.0001973675943788,0.0002000325692234,0.9,6.578280085518552,1.7342123151947906,1.1309882676587069,True,275,0.1153846153846153,2011-02-17,-88,88,0,1,Medium CI
2009-02-20,2010-04-30,301,2011-09-09,497,2011-09-12,True,0.0296352103900411,0.2643519541534629,17.25025503912559,-6.176576198650212,-0.0630996851791515,0.0629930769177833,0.0891610790046744,0.1,6.0,2.3570399648587186,1.1545725757622691,True,300,0.1153846153846153,2011-02-17,204,204,0,0,Medium CI
2009-06-15,2010-05-03,226,2011-09-12,497,2011-09-15,True,0.0231727402496071,0.1213565512927222,6.768448921797568,-0.003877875494788,0.0004078908965082,-0.0001735925355356,0.0004432937534502,0.9,7.525601612114901,-0.4023666418535085,1.046173066587016,True,225,0.1153846153846153,2011-02-17,207,207,0,0,Medium CI
2009-03-30,2010-05-03,276,2010-12-14,225,2011-09-15,True,0.027351261431918,0.206473254529128,5.829882118389874,-0.0016378121453601,9.68065317802598e-05,-0.000156766626069,0.0001842478755492,0.9,7.102468252173358,-1.0175939567482477,1.1264056149580597,True,275,0.1153846153846153,2011-02-17,-65,65,0,1,Medium CI
2009-02-23,2010-05-03,301,2011-09-14,499,2011-09-15,True,0.0294975267201434,0.2619013288642779,8.402821478098826,-0.2456316669349727,-0.0094902734535286,0.0092813239686118,0.0132743461169686,0.3837733967205921,6.0,2.3673251814739773,1.1835724126714118,True,300,0.1153846153846153,2011-02-17,209,209,0,0,Medium CI
2009-06-16,2010-05-04,226,2011-09-14,498,2011-09-16,True,0.0235145154637237,0.1249627308735766,7.263425336866767,-0.0054579039034913,-0.00052846544714,0.0005768315357031,0.0007823109032875,0.9,6.0,2.3124639324955787,1.046496453115095,True,225,0.1153846153846153,2011-02-17,209,209,0,0,Medium CI
2009-03-31,2010-05-04,276,2011-04-18,349,2011-09-16,True,0.0270596557255738,0.2020940911642972,5.938074630898876,-0.001660803140638,-9.466685780285162e-05,-9.961652044525536e-05,0.0001374236701295,0.9,9.591284095294103,-2.3307234888126627,1.1340243212408463,True,275,0.1153846153846153,2011-02-17,60,60,1,1,Medium CI
2009-02-24,2010-05-04,301,2011-09-12,496,2011-09-16,True,0.029580858199722,0.2633831787214505,6.571954096503262,-0.0033703885385197,-0.0002562933916895,0.0003074789357793,0.0004002868953285,0.896890595141784,6.0,2.265651567612159,1.2586263408611138,True,300,0.1153846153846153,2011-02-17,207,207,0,0,Medium CI
2009-06-17,2010-05-05,226,2011-09-17,500,2011-09-17,True,0.0239587153665085,0.1297285294950221,7.240288169002113,-0.0053785859636784,-0.0005239843957911,0.0005669578729549,0.0007720109304525,0.9,6.0,2.316823689117784,1.0450472431508764,True,225,0.1153846153846153,2011-02-17,212,212,0,0,Medium CI
2009-04-01,2010-05-05,276,2011-08-08,460,2011-09-17,True,0.0271306172491749,0.2031554282806585,6.033188731822229,-0.0016770331719917,8.035032977792966e-05,7.915367032251339e-05,0.0001127895341817,0.9,11.731397767505342,0.7778959251851163,1.140684654789806,True,275,0.1153846153846153,2011-02-17,172,172,0,0,Medium CI
2009-02-25,2010-05-05,301,2011-09-17,500,2011-09-17,True,0.0297700706660329,0.2667633893456396,6.567653881814037,-0.0032764991623057,-0.0002586064911652,0.0002962417789782,0.00039323848856,0.9,6.0,2.2884683567251387,1.2498137609710755,True,300,0.1153846153846153,2011-02-17,212,212,0,0,Medium CI
2009-06-18,2010-05-06,226,2011-09-18,500,2011-09-18,True,0.0247229618905623,0.1381368148891362,7.178840289377972,-0.0051962190634863,-0.0004958303937521,0.0005561729517031,0.0007451014236831,0.9,6.0,2.298897609683944,1.046076191439984,True,225,0.1153846153846153,2011-02-17,213,213,0,0,Medium CI
2009-04-02,2010-05-06,276,2011-07-01,421,2011-09-18,True,0.02743935072828,0.2078053592755199,5.9879061015179325,-0.0016316549317239,4.209975132129704e-05,0.0001105577208527,0.0001183021500289,0.9,10.940261863310504,1.20695541341907,1.1346200990306057,True,275,0.1153846153846153,2011-02-17,134,134,0,0,Medium CI
2009-02-26,2010-05-06,301,2011-09-18,500,2011-09-18,True,0.0300834639379699,0.2724094555546481,6.550820388922199,-0.0032290669082527,-0.0002516164372752,0.0002986018267235,0.0003904790422413,0.9,6.0,2.27100706288382,1.2404251799473185,True,300,0.1153846153846153,2011-02-17,213,213,0,0,Medium CI
2009-06-19,2010-05-07,226,2011-09-19,500,2011-09-19,True,0.0261232985005762,0.1542284397483471,7.088669888157378,-0.0049303490212305,-0.0004535307379481,0.0005411200029946,0.0007060460239281,0.9,6.0,2.2683607392041,1.0474562962199014,True,225,0.1538461538461538,2011-02-17,214,214,0,0,High CI
2009-04-03,2010-05-07,276,2011-08-06,456,2011-09-19,True,0.0284707721332803,0.2237214229787874,6.017357618497446,-0.0016392604146587,-0.0001003759216982,5.360685301239384e-05,0.0001137937623363,0.9,11.068548351819976,2.651069069864273,1.171335586283757,True,275,0.1538461538461538,2011-02-17,170,170,0,0,High CI
2009-02-27,2010-05-07,301,2011-09-19,500,2011-09-19,True,0.0306999343685964,0.2836882770410756,6.526989632525932,-0.0031637799442792,-0.0002411398880206,0.000303218028359,0.0003874140140942,0.9,6.0,2.242645827569925,1.2249608284084563,True,300,0.1538461538461538,2011-02-17,214,214,0,0,High CI
2009-01-22,2010-05-07,326,2011-09-19,500,2011-09-19,True,0.0389831790532227,0.4954183692051736,6.095458395024789,-0.0017708622981689,-0.0001162754014072,-6.232395893227554e-05,0.0001319251485859,0.9,12.052475465752968,-2.6495592052851693,1.0023593670595985,True,325,0.1538461538461538,2011-02-17,214,214,0,0,High CI
2009-06-22,2010-05-10,226,2011-09-22,500,2011-09-22,True,0.0262924845754482,0.1562326124039418,7.080195219670832,-0.0048936437073446,-0.0004569376210195,0.0005336346461742,0.0007025367784681,0.9,6.0,2.2789216732703514,1.044851427852937,True,225,0.1538461538461538,2011-02-17,217,217,0,0,High CI
2009-04-06,2010-05-10,276,2011-09-08,486,2011-09-22,True,0.0286134161008216,0.2259688123446178,6.0412464551453375,-0.0016372956791988,9.797157542512812e-05,-4.720304182162773e-05,0.0001087499735562,0.9,11.4769957598375,-0.4489846763419532,1.180625730420947,True,275,0.1538461538461538,2011-02-17,203,203,0,0,High CI
2009-03-02,2010-05-10,301,2011-09-22,500,2011-09-22,True,0.0307660406102278,0.2849113257038872,6.527353675906622,-0.0031568788505082,-0.0002465769207191,0.0003011394329901,0.0003892109144576,0.9,6.0,2.256903880807507,1.216645808188731,True,300,0.1538461538461538,2011-02-17,217,217,0,0,High CI
2009-01-23,2010-05-10,326,2011-09-22,500,2011-09-22,True,0.0391215492740788,0.4989415713389628,6.095198548219161,-0.0017651033871599,-0.000122343041422,4.937073819068124e-05,0.0001319291081372,0.9,11.913871826472455,2.758035279233023,1.0106926507396958,True,325,0.1538461538461538,2011-02-17,217,217,0,0,High CI
2009-06-23,2010-05-11,226,2011-09-23,500,2011-09-23,True,0.0266143994802228,0.1600817346905926,7.0297581525513255,-0.0047409089715363,-0.0004354201776415,0.0005216320389205,0.0006794782668532,0.9,6.0,2.2663563399598967,1.0465917460816294,True,225,0.1538461538461538,2011-02-17,218,218,0,0,High CI
2009-04-07,2010-05-11,276,2011-09-09,486,2011-09-23,True,0.0287394820746533,0.2279643610577327,6.035133899196482,-0.0016188976042157,2.8231259095678053e-05,-0.0001046682186815,0.0001084086712034,0.9,11.3483209934631,-1.3073441750883992,1.1843123471118733,True,275,0.1538461538461538,2011-02-17,204,204,0,0,High CI
2009-03-03,2010-05-11,301,2011-09-23,500,2011-09-23,True,0.0308809161168944,0.2870429250458209,6.504843910812489,-0.0030907522819644,-0.0002363360517833,0.000299446190807,0.0003814744428679,0.9,6.0,2.23894411634316,1.2153182237037865,True,300,0.1538461538461538,2011-02-17,218,218,0,0,High CI
2009-01-26,2010-05-11,326,2011-09-23,500,2011-09-23,True,0.0392740346361929,0.5028386336931926,6.092649189052766,-0.0017578075450781,5.266555769994045e-06,0.0001323200420281,0.0001324248093523,0.9,11.727268529030004,1.5310156761261504,1.018703052898758,True,325,0.1538461538461538,2011-02-17,218,218,0,0,High CI
2009-06-24,2010-05-12,226,2011-09-24,500,2011-09-24,True,0.0267824183882596,0.1621093332475759,6.989663073469821,-0.0046174159075048,-0.0004194157435542,0.000510182715198,0.0006604513372141,0.9,6.0,2.2588619709507074,1.04869556180656,True,225,0.1538461538461538,2011-02-17,219,219,0,0,High CI
2009-04-08,2010-05-12,276,2011-08-20,465,2011-09-24,True,0.028707918466474,0.2274639048190506,6.009364729111057,-0.0015871620149902,-8.903757272985636e-05,6.49497363833193e-05,0.0001102096076296,0.9,11.027008710117524,2.5113644119472944,1.1754024638114464,True,275,0.1538461538461538,2011-02-17,184,184,0,0,High CI
2009-03-04,2010-05-12,301,2011-09-24,500,2011-09-24,True,0.0308292654712464,0.2860835264584737,6.482162270169002,-0.0030228944229992,-0.0002258673481837,0.0002960044774228,0.000372336822823,0.9,6.0,2.222599670057741,1.2178063937163437,True,300,0.1538461538461538,2011-02-17,219,219,0,0,High CI
2009-01-27,2010-05-12,326,2011-09-24,500,2011-09-24,True,0.0392489109275581,0.5021955049338033,6.092107144623308,-0.0017562793825997,0.0001300983055954,2.7611237059863524e-05,0.0001329960508089,0.9,11.524998934339814,0.2091305280862899,1.0312322192282055,True,325,0.1538461538461538,2011-02-17,219,219,0,0,High CI
2009-06-25,2010-05-14,226,2011-09-26,500,2011-09-26,True,0.0272385853821047,0.1676785605977153,6.94033470451995,-0.0044645580880077,-0.0004006982637993,0.0004968690567372,0.0006383086699667,0.9,6.0,2.249455660997371,1.0491534029077587,True,225,0.1538461538461538,2011-02-17,221,221,0,0,High CI
2009-04-09,2010-05-14,276,2011-09-25,499,2011-09-26,True,0.0288743635751556,0.2301091686361965,6.031559064167017,-0.0015741292434673,0.0001008194725386,-2.761116598159292e-05,0.0001045320167691,0.9,11.47751483454393,-0.2673129294225468,1.180825448743023,True,275,0.1538461538461538,2011-02-17,220,220,0,0,High CI
2009-03-05,2010-05-14,301,2011-09-26,500,2011-09-26,True,0.0310613192816329,0.2904064722101792,6.459885809246453,-0.0029550703477606,-0.0002174732202808,0.0002938570124634,0.0003655770032609,0.9,6.0,2.207908502142921,1.2124957210388263,True,300,0.1538461538461538,2011-02-17,221,221,0,0,High CI
2009-01-28,2010-05-14,326,2011-09-26,500,2011-09-26,True,0.0393630712846354,0.5051211501927281,6.090457973835078,-0.001750683593217,-1.4831336707154e-05,-0.0001332488960293,0.0001340717600449,0.9,11.235227688725542,-1.6816455748396897,1.0459983088848184,True,325,0.1538461538461538,2011-02-17,221,221,0,0,High CI
2009-04-14,2010-05-17,276,2011-09-29,500,2011-09-29,True,0.0291524445483608,0.2345627463880897,6.027433864607942,-0.0015593749385923,-9.24679824986723e-05,-5.091325147101023e-05,0.0001055579791523,0.9,11.113235607025592,-2.638285750728957,1.1963588609816918,True,275,0.1153846153846153,2011-02-17,224,224,0,0,Medium CI
2009-03-06,2010-05-17,301,2011-09-29,500,2011-09-29,True,0.0311402509812612,0.2918842845839585,6.427717340078703,-0.0028550703205005,-0.0002052737569719,0.0002880768961406,0.0003537309901484,0.9,6.0,2.1899060538788286,1.210695585069626,True,300,0.1153846153846153,2011-02-17,224,224,0,0,Medium CI
2009-01-29,2010-05-17,326,2011-09-29,500,2011-09-29,True,0.0392598437754106,0.5024753186459068,6.090630377102309,-0.001749325734489,-7.430681028753723e-05,0.0001137157772004,0.0001358410101531,0.9,10.857464681249256,2.149588322697853,1.0674655469402998,True,325,0.1153846153846153,2011-02-17,224,224,0,0,Medium CI
2009-04-15,2010-05-18,276,2011-09-30,500,2011-09-30,True,0.0293232342563991,0.2373191705625625,6.023210468971104,-0.0015496077517087,5.938335913715652e-05,8.973907112905184e-05,0.0001076080119206,0.9,10.709434796465947,0.9862166991784936,1.2101888042458648,True,275,0.1153846153846153,2011-02-17,225,225,0,0,Medium CI
2009-03-09,2010-05-18,301,2011-09-30,500,2011-09-30,True,0.0309909916794012,0.2890929111470886,6.390934786719317,-0.0027475428126766,-0.000187203441363,0.0002840274715243,0.000340171622918,0.9,6.0,2.153544453468606,1.2115396880144609,True,300,0.1153846153846153,2011-02-17,225,225,0,0,Medium CI
2009-01-30,2010-05-18,326,2011-09-30,500,2011-09-30,True,0.0391563152020371,0.4998287485856189,6.089489769406343,-0.001748777552534,0.0001343979739391,-3.2581161286043174e-05,0.0001382908076109,0.9,10.49382790820444,-0.2378347627796173,1.0845506245215375,True,325,0.1153846153846153,2011-02-17,225,225,0,0,Medium CI
2009-04-16,2010-05-19,276,2011-09-22,491,2011-10-01,True,0.0297010281732285,0.2434736965749483,6.009105434858364,-0.0015346416203819,3.3956164180076894e-05,0.0001095800444874,0.000114720561521,0.9,9.816834493248397,1.27030430269213,1.2264130091648258,True,275,0.1153846153846153,2011-02-17,217,217,0,0,Medium CI
2009-03-10,2010-05-19,301,2011-10-01,500,2011-10-01,True,0.0308413320310665,0.2863075161965987,6.339768513092338,-0.002599778376402,-0.0001615533496476,0.0002797952928283,0.0003230865064828,0.9,6.0,2.094431186992479,1.2070041572008834,True,300,0.1153846153846153,2011-02-17,226,226,0,0,Medium CI
2009-02-02,2010-05-19,326,2011-10-01,500,2011-10-01,True,0.0391605498527048,0.4999368647137764,6.085891891900321,-0.0017441540372343,-0.0001288153041415,6.163814569502466e-05,0.000142802813648,0.9,9.985200708806833,2.695292364218419,1.1008642885848037,True,325,0.1153846153846153,2011-02-17,226,226,0,0,Medium CI
2009-04-17,2010-05-20,276,2011-09-30,498,2011-10-02,True,0.0302401735514787,0.2523931946129011,6.00608374188215,-0.0015330140234006,9.490366480443407e-05,-9.18763882499432e-05,0.0001320907881389,0.9,8.534986701056898,-0.7691918744038374,1.2238079126655226,True,275,0.1153846153846153,2011-02-17,225,225,0,0,Medium CI
2009-03-11,2010-05-20,301,2011-10-02,500,2011-10-02,True,0.0311931767933013,0.292877297815904,6.293914292043209,-0.0024690942633141,-0.0001389747075044,0.0002786373238054,0.000311372329444,0.9,6.0,2.0334559153866514,1.1894574580803683,True,300,0.1153846153846153,2011-02-17,227,227,0,0,Medium CI
2009-02-03,2010-05-20,326,2011-10-02,500,2011-10-02,True,0.0394217375940134,0.5066279267475879,6.077958383007687,-0.0017298172511869,7.495162412619048e-05,-0.0001294043116439,0.0001495433777577,0.9,9.41906822018754,-1.0458076214232594,1.1052680220950315,True,325,0.1153846153846153,2011-02-17,227,227,0,0,Medium CI
2009-03-12,2010-05-21,301,2011-10-03,500,2011-10-03,True,0.0315157899129116,0.2989667491642708,6.24719346519629,-0.0023358992231789,-0.0001159475556852,0.0002773103984628,0.0003005742716285,0.9,6.0,1.966820644098419,1.1657181487237862,True,300,0.0769230769230769,2011-02-17,228,228,0,0,Low CI
2009-02-04,2010-05-21,326,2011-10-03,500,2011-10-03,True,0.0395223952435954,0.5092184306078591,6.068620539044655,-0.0017164847037396,0.0001325898670038,9.10439520627217e-05,0.0001608386584105,0.9,8.716748033189708,0.6017156686420746,1.1018881503836233,True,325,0.0769230769230769,2011-02-17,228,228,0,0,Low CI
2009-07-03,2010-05-25,226,2011-10-07,500,2011-10-07,True,0.0311083746964573,0.2187072006336728,6.456798583458166,-0.003002660795179,-0.0001960840162371,0.0003857043000988,0.0004326855076593,0.9,6.0,2.041124747720817,1.0409387680056752,True,225,0.1153846153846153,2011-02-17,232,232,0,0,Medium CI
2009-03-13,2010-05-25,301,2011-10-07,500,2011-10-07,True,0.0320179610269717,0.3085700983257287,6.196907517555359,-0.0021864709005872,-9.630961103502958e-05,0.0002749361383548,0.0002913167028359,0.9,6.0,1.9077367028603291,1.1258215951758268,True,300,0.1153846153846153,2011-02-17,232,232,0,0,Medium CI
2009-02-05,2010-05-25,326,2011-10-07,500,2011-10-07,True,0.0394809287687674,0.5081504580809033,6.053075874905323,-0.0016956211296601,0.0001846297897998,-2.657835009795234e-05,0.0001865330211395,0.9,7.647609702286034,-0.1429726228010019,1.0697687064939692,True,325,0.1153846153846153,2011-02-17,232,232,0,0,Medium CI
2009-07-06,2010-05-26,226,2011-10-08,500,2011-10-08,True,0.031578786036714,0.2253716584268802,6.353224377575256,-0.0026933221135443,-0.0001495499774605,0.0003629853116779,0.0003925857005195,0.9,6.0,1.961604605672752,1.0290703825865737,True,225,0.1153846153846153,2011-02-17,233,233,0,0,Medium CI
