t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2024-12-13,2026-03-11,305,306,453.0,2026-03-15,4,151.0,90.60000000000001,False,0.02432294694018385,0.18103135884362961,6.4675674975995205,-0.009204260446015404,-0.0005849618385010474,0.0007007094933226808,0.0009127837348107455,0.5191127233824626,13.0,2.266407587289796,0.40266077735886835,True
2024-11-15,2026-03-11,325,326,481.0,2026-03-20,9,160.33333333333326,96.2,False,0.023738830707694586,0.1837114591781582,6.490704524761523,-0.015022097183333166,-0.000975875585732554,0.0007096006746982722,0.0012065928378542194,0.4529094546914445,13.0,2.5128815068357824,0.4337483729885209,True
2024-10-18,2026-03-11,345,346,509.0,2026-04-05,25,169.66666666666663,101.80000000000001,False,0.023621673950219912,0.19306228415283233,6.595821915564049,-0.05656288895712878,-0.002337547141363327,0.00038380732616630827,0.0023688467028735298,0.29210177070038656,13.0,2.978852394531023,0.5365194411747513,True
2024-09-20,2026-03-11,365,366,537.0,2026-04-05,25,179.0,107.4,False,0.023639482715086386,0.2045300023514937,6.684282114716486,-0.11708523414381761,-0.0029512217608987056,0.0012595827064092856,0.0032087783463940595,0.20964873159144726,13.0,2.7381980175556997,0.5884523443663653,True
2024-08-23,2026-03-11,385,386,565.0,2026-04-04,24,188.33333333333326,113.0,False,0.023199110267076235,0.20774470483300933,6.709726329305495,-0.13703560358981515,-0.0031568163628564617,0.0017260182310784688,0.0035978644336347007,0.19313935563171822,13.0,2.6412410238628485,0.5658691889237563,True
2024-07-25,2026-03-11,405,406,594.0,2026-04-05,25,198.0,118.80000000000001,False,0.023226024685851044,0.21901597841935144,6.6686452454289,-0.10511541182998398,-0.0025229586206735686,0.0009406269832505183,0.0026926008473685896,0.22138585551374734,13.0,2.784728477319092,0.6648151929846251,True
2024-06-27,2026-03-11,425,426,622.0,2026-04-05,25,207.33333333333326,124.4,False,0.02273490910352374,0.22018921516877726,6.680429546248771,-0.11384260549983266,-0.0027658720140882843,0.0010742765793000323,0.0029671734305815965,0.2128431166715737,13.0,2.771122364752528,0.6281713901872592,True
2024-05-30,2026-03-11,445,446,650.0,2026-04-05,25,216.66666666666663,130.0,False,0.02236878384050945,0.22316167076453275,6.716576897179286,-0.14087084192479468,-0.003495014425236265,0.0011490079383376615,0.003679041325532039,0.191226904006595,13.0,2.823967088600941,0.5632381787809124,True
2024-04-29,2026-03-11,465,466,681.0,2026-04-05,25,227.0,136.20000000000002,False,0.022119678797537186,0.22800456858949675,6.761001773525315,-0.17555513696845418,-0.004297202232730687,0.001068277944755596,0.004427997831552862,0.17023755286940523,13.0,2.897933502162192,0.5191802436723781,True
2024-03-28,2026-03-11,485,486,713.0,2026-04-05,25,237.66666666666663,142.6,False,0.021769094320893377,0.2303122252302488,6.7404327600911795,-0.15948378677343564,-0.003985569226498181,0.0011564886291087293,0.004149967229806411,0.1791305199574698,13.0,2.85917935077793,0.5295391888755198,True
2024-02-29,2026-03-11,505,506,741.0,2026-04-05,25,247.0,148.20000000000002,False,0.0214015493944445,0.23176131614032094,6.765225847960104,-0.1787369132554452,-0.004257902069616628,0.0010427861352653338,0.004383735046549594,0.16869707400005512,13.0,2.901413977686517,0.5290956045791274,True
2024-02-01,2026-03-11,525,526,769.0,2026-03-21,10,256.33333333333326,153.8,False,0.02125353645511443,0.23760093903250984,6.555325073479489,-0.04909553971007092,-0.0018172649513447624,0.001589692131509726,0.0024144508643519787,0.2929552217203763,13.0,2.422891914932159,0.4582279312642477,True
2024-01-04,2026-03-11,545,546,797.0,2026-03-20,9,265.6666666666665,159.4,False,0.021391080456091168,0.24983776440111521,6.525548029693905,-0.032786180624770546,-0.0015585977012018515,0.0013859762026428028,0.002085702957873882,0.34206669458226513,13.0,2.4147510624020194,0.4136240749082706,True
2023-12-01,2026-03-11,565,566,831.0,2026-03-20,9,277.0,166.20000000000002,False,0.021252824346765887,0.2556523191763984,6.509638374327294,-0.025197426734308918,-0.0014349231532372313,0.001158026139930664,0.0018439167542107187,0.37525485293358674,13.0,2.462579756201151,0.39445534545274946,True
2023-11-03,2026-03-11,585,586,859.0,2026-03-14,3,286.33333333333326,171.8,False,0.022657717300234612,0.3008360818088076,6.457064824348202,-0.00842731478411326,-0.0002698358682144674,-0.0008881790093123825,0.0009282636200768511,0.5173219376603685,12.31738892690971,-1.8657430065238578,0.3812941367419979,True
2023-10-06,2026-03-11,605,606,887.0,2026-03-12,1,295.6666666666665,177.4,False,0.024161878688613105,0.3537806073485332,6.434623961712938,-0.003662353228188041,0.0003047452111635198,0.0004172477180580603,0.0005166868509568992,0.6345164762329586,11.75989220845621,0.9399772468516455,0.3824479895788142,True
2023-09-08,2026-03-11,625,626,915.0,2026-03-12,1,305.0,183.0,False,0.023989643995605527,0.36026488991646854,6.431201325512847,-0.0031202618139951383,0.0004374364409283533,0.0001334768928153466,0.0004573474836136133,0.6574951065728025,11.656275559705401,0.29616054391925184,0.384837567997708,True
2023-08-11,2026-03-11,645,646,943.0,2026-03-12,1,314.33333333333326,188.60000000000002,False,0.023666825272971412,0.36183662755187745,6.430291813784701,-0.0029839543433591346,0.0004395450182437528,3.4848139548189873e-06,0.0004395588322297718,0.6639388197280787,11.610304310466624,0.007928063789030953,0.3882036568339453,True
2025-05-22,2026-03-18,205,206,300.0,2026-06-26,100,100.0,60.0,False,0.013482640375591867,0.037447007848493245,6.503173291256467,-0.0015940669999934107,2.386386477128339e-05,-0.0001554395196876262,0.00015726070177428955,0.828646608168972,6.0,-1.4184606632201473,1.3999240304320626,True
2025-04-23,2026-03-18,225,226,329.0,2026-07-01,105,109.66666666666663,65.8,False,0.013915699094819345,0.043764149973247644,6.498134931254963,-0.0010229807061907146,5.661836129495335e-05,-8.593998588359665e-05,0.00010291413901597129,0.9,6.079209174612129,-0.9882507541816375,1.4715933623365827,True
